t,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B
1e+06,0.285952,0.219046,0.286262,0.218737,0.286398,0.218601,0.286045,0.218952,0.285222,0.219777,0.286068,0.218929,0.286252,0.218746,0.285857,0.219142,0.28602,0.218979,0.286076,0.218923,0.286239,0.21876,0.285815,0.219184,0.28585,0.219145,0.285422,0.219576,0.285366,0.219633,0.286267,0.218727,0.286184,0.218815,0.285668,0.219331,0.286034,0.218964,0.286087,0.218912,0.286099,0.2189,0.285829,0.21917,0.285353,0.219645,0.285812,0.219185,0.285743,0.219255,0.285823,0.219176,0.285371,0.219626,0.286271,0.218727,0.286055,0.218944,0.286136,0.218862,0.285858,0.219137,0.286779,0.21822,0.286458,0.218541,0.285498,0.2195,0.285876,0.21912,0.286165,0.218834,0.286285,0.218713,0.286122,0.218876,0.285996,0.219001,0.286195,0.218801,0.285932,0.219067,0.286392,0.218607,0.285905,0.219092,0.28634,0.218659,0.285974,0.219025,0.286038,0.218961,0.286099,0.2189,0.285761,0.219238,0.285609,0.219389,0.286206,0.218793,0.285759,0.21924,0.285932,0.219065,0.285928,0.219071,0.286336,0.218662,0.285878,0.21912,0.285862,0.219137,0.286089,0.218909,0.286338,0.218661,0.285863,0.219136,0.285873,0.219126,0.286161,0.218834,0.285819,0.21918,0.286267,0.218732,0.285433,0.219566,0.285674,0.219325,0.28617,0.218828,0.286279,0.21872,0.286567,0.218432,0.286017,0.218981,0.286155,0.21884,0.285842,0.219152,0.286065,0.218934,0.286282,0.218717,0.28605,0.218949,0.286008,0.218991,0.285929,0.21907,0.285602,0.219397,0.286015,0.218984,0.286186,0.218809,0.285912,0.219087,0.285918,0.219081,0.285937,0.219062,0.286274,0.218725,0.285998,0.219001,0.285996,0.219002,0.286412,0.218583,0.285949,0.21905,0.286138,0.218861,0.285993,0.219006,0.285716,0.219283,0.285561,0.219437,0.285548,0.219449,0.286055,0.218944,0.286049,0.21895,0.285789,0.219209,0.286065,0.218932,0.286184,0.218815,0.285874,0.219124,0.285474,0.219524,0.285486,0.219513
1.1e+06,0.279761,0.225238,0.280318,0.224681,0.280246,0.224751,0.279859,0.225139,0.27926,0.225739,0.279733,0.225265,0.280458,0.22454,0.279644,0.225355,0.280084,0.224912,0.280373,0.224625,0.28017,0.224828,0.279734,0.225265,0.279681,0.225318,0.279451,0.225546,0.279713,0.225285,0.280141,0.224858,0.280029,0.224969,0.279688,0.22531,0.280006,0.224993,0.279955,0.225043,0.280157,0.224842,0.279929,0.22507,0.279574,0.225424,0.279661,0.225334,0.279397,0.225601,0.279692,0.225307,0.279251,0.225746,0.280404,0.224593,0.27978,0.225218,0.280003,0.224995,0.27946,0.225539,0.280653,0.224345,0.280263,0.224736,0.279606,0.225392,0.279833,0.225166,0.279971,0.225028,0.280138,0.224856,0.279882,0.225116,0.280163,0.224835,0.279827,0.225168,0.279684,0.225311,0.280316,0.224682,0.27998,0.225019,0.28036,0.224639,0.279902,0.225097,0.280074,0.224925,0.280028,0.22497,0.279756,0.225243,0.279368,0.225631,0.279984,0.225015,0.279722,0.225277,0.279705,0.225294,0.279872,0.225127,0.279983,0.225014,0.279596,0.2254,0.279959,0.22504,0.279875,0.225124,0.280277,0.224721,0.279957,0.225041,0.280124,0.224874,0.280337,0.224662,0.279911,0.225088,0.279973,0.225025,0.279144,0.225853,0.279348,0.22565,0.280207,0.224792,0.28008,0.224914,0.280439,0.22456,0.279857,0.225142,0.280482,0.224516,0.279874,0.225124,0.28012,0.224879,0.280117,0.224882,0.279934,0.225064,0.279794,0.225205,0.279736,0.225262,0.279807,0.225192,0.280174,0.224825,0.279943,0.225055,0.279626,0.225371,0.28009,0.224909,0.280127,0.224872,0.280167,0.224831,0.280027,0.22497,0.279626,0.225372,0.280133,0.224865,0.27999,0.225009,0.28038,0.224616,0.280083,0.224916,0.279641,0.225358,0.279828,0.22517,0.279596,0.225403,0.279959,0.22504,0.279888,0.225107,0.27994,0.225059,0.279878,0.22512,0.280467,0.224532,0.279478,0.225516,0.27932,0.225675,0.279608,0.225389
1.2e+06,0.274873,0.230126,0.275057,0.229936,0.275068,0.229931,0.275178,0.22982,0.274357,0.230642,0.274514,0.230485,0.275847,0.229152,0.274684,0.230314,0.27463,0.230367,0.275287,0.229712,0.274963,0.230036,0.274855,0.230143,0.274768,0.230231,0.274555,0.230444,0.274707,0.230291,0.274984,0.230013,0.275163,0.229833,0.274838,0.230157,0.274728,0.230271,0.275088,0.229911,0.275232,0.229767,0.274934,0.230065,0.274429,0.23057,0.274647,0.230351,0.274287,0.23071,0.274648,0.23035,0.274647,0.230351,0.275675,0.229324,0.274904,0.230093,0.275021,0.229977,0.274676,0.230323,0.275318,0.229681,0.27512,0.229879,0.274637,0.230361,0.27506,0.229939,0.274796,0.230198,0.275059,0.229939,0.274826,0.230173,0.274984,0.230013,0.274735,0.230264,0.2748,0.230198,0.275038,0.229961,0.275083,0.229916,0.275055,0.229944,0.274793,0.230205,0.275212,0.229784,0.275198,0.229801,0.275107,0.229892,0.274702,0.230296,0.275013,0.229986,0.274553,0.230446,0.274919,0.23008,0.274779,0.23022,0.275165,0.229833,0.274496,0.230503,0.275184,0.229815,0.274897,0.230102,0.275084,0.229914,0.275351,0.229648,0.275175,0.229822,0.275011,0.229986,0.27503,0.229968,0.275145,0.229854,0.274239,0.23076,0.27432,0.230679,0.275083,0.229916,0.275048,0.229949,0.275334,0.229664,0.274642,0.230356,0.275346,0.229652,0.275143,0.229855,0.274818,0.23018,0.274879,0.23012,0.274804,0.230195,0.274967,0.230032,0.274974,0.230021,0.275029,0.22997,0.275007,0.229992,0.274812,0.230187,0.275075,0.229922,0.275123,0.229874,0.275205,0.229793,0.27507,0.229927,0.274858,0.230141,0.274691,0.230308,0.275221,0.229778,0.275157,0.229839,0.275367,0.229632,0.274879,0.230118,0.274635,0.230363,0.275262,0.229736,0.274849,0.23015,0.274793,0.230206,0.275169,0.22983,0.274548,0.230451,0.275155,0.229843,0.27545,0.229548,0.274807,0.230192,0.274691,0.230307,0.274677,0.230321
1.3e+06,0.270494,0.234504,0.270582,0.234416,0.270988,0.23401,0.271051,0.233948,0.270392,0.234607,0.270624,0.234374,0.271462,0.233533,0.270885,0.234114,0.270876,0.234118,0.271138,0.233861,0.270878,0.23412,0.270923,0.234076,0.270769,0.23423,0.270532,0.234465,0.271039,0.233959,0.271058,0.23394,0.271205,0.233794,0.270975,0.234024,0.270737,0.234261,0.270903,0.234095,0.270988,0.23401,0.270815,0.234184,0.270323,0.234676,0.271007,0.233992,0.270568,0.234429,0.270784,0.234215,0.270482,0.234517,0.27129,0.233708,0.270816,0.234183,0.270996,0.234003,0.270771,0.234228,0.271415,0.233584,0.271017,0.233982,0.270948,0.23405,0.270838,0.234161,0.27088,0.234117,0.27046,0.234537,0.271164,0.233835,0.271195,0.233802,0.271029,0.233969,0.270502,0.234497,0.27095,0.234049,0.270861,0.234138,0.270984,0.234012,0.270753,0.234246,0.270975,0.234023,0.271136,0.233863,0.270949,0.23405,0.270939,0.23406,0.27118,0.233817,0.270457,0.234542,0.270864,0.234135,0.270929,0.23407,0.271322,0.233675,0.270409,0.234588,0.271237,0.233762,0.270821,0.234178,0.270742,0.234256,0.270967,0.234031,0.271152,0.233847,0.27116,0.233838,0.270812,0.234187,0.271494,0.233503,0.270171,0.234828,0.270435,0.234564,0.270806,0.234193,0.27099,0.234009,0.271437,0.233562,0.270735,0.234264,0.271376,0.233623,0.271322,0.233677,0.270742,0.234256,0.270744,0.234252,0.270739,0.23426,0.270917,0.234081,0.27058,0.234419,0.270899,0.2341,0.271089,0.23391,0.270687,0.234311,0.270924,0.234075,0.271071,0.233926,0.270981,0.234018,0.2709,0.234098,0.271045,0.233953,0.270553,0.234446,0.27111,0.233888,0.271027,0.233972,0.271319,0.23368,0.271048,0.233951,0.270791,0.234207,0.271258,0.233741,0.270798,0.234197,0.270632,0.234366,0.271023,0.233974,0.2704,0.234597,0.271084,0.233913,0.271046,0.233952,0.270761,0.234237,0.270834,0.234165,0.270677,0.23432
1.4e+06,0.267114,0.237885,0.267075,0.237922,0.267706,0.237293,0.267658,0.237341,0.267274,0.237725,0.267433,0.237565,0.268218,0.236781,0.267649,0.23735,0.267613,0.237385,0.267789,0.237208,0.267709,0.23729,0.26757,0.237429,0.267425,0.237574,0.267611,0.237388,0.26743,0.237569,0.267808,0.237191,0.267735,0.237264,0.267687,0.237312,0.267381,0.237618,0.267691,0.237308,0.267614,0.237383,0.268029,0.236967,0.267256,0.237739,0.267677,0.237321,0.267173,0.237823,0.26774,0.237258,0.267135,0.237864,0.267684,0.237315,0.267391,0.237608,0.267686,0.237311,0.267411,0.237588,0.268357,0.236641,0.267591,0.237408,0.267395,0.237604,0.267376,0.237622,0.267386,0.237613,0.267097,0.237897,0.267643,0.237355,0.267773,0.237226,0.267607,0.237392,0.26759,0.237409,0.267596,0.237403,0.267646,0.237353,0.267937,0.237062,0.267445,0.237554,0.267592,0.237405,0.267713,0.237285,0.268001,0.236998,0.267247,0.237751,0.267586,0.237411,0.267049,0.23795,0.267488,0.237504,0.267599,0.237398,0.267847,0.237152,0.267335,0.237662,0.268112,0.236887,0.267462,0.237536,0.267385,0.237614,0.267169,0.237829,0.267716,0.237283,0.267634,0.237364,0.267155,0.237843,0.26772,0.237279,0.267003,0.237996,0.267132,0.237867,0.267578,0.237421,0.267622,0.237377,0.268228,0.236768,0.267255,0.237741,0.267714,0.237285,0.268063,0.236936,0.267513,0.237485,0.267456,0.237543,0.267261,0.237738,0.267467,0.237531,0.26704,0.237959,0.26739,0.237609,0.26752,0.237479,0.26721,0.237789,0.267411,0.237587,0.268072,0.236926,0.26725,0.237747,0.267646,0.237353,0.267481,0.237518,0.267506,0.237493,0.26806,0.236939,0.267751,0.237247,0.26795,0.237049,0.267673,0.237326,0.267606,0.237392,0.267873,0.237126,0.267296,0.237703,0.2675,0.237498,0.268013,0.236985,0.266807,0.238191,0.267919,0.23708,0.267365,0.237634,0.267334,0.237664,0.267368,0.237631,0.267442,0.237557
1.5e+06,0.264365,0.240634,0.264192,0.240804,0.264893,0.240105,0.264933,0.240066,0.264541,0.240457,0.264767,0.240232,0.265321,0.239676,0.264722,0.240277,0.264963,0.240035,0.265297,0.2397,0.264933,0.240066,0.264813,0.240186,0.26483,0.240169,0.26485,0.240149,0.264984,0.240015,0.264983,0.240016,0.264893,0.240104,0.264961,0.240038,0.264487,0.240508,0.265009,0.23999,0.264874,0.240121,0.265214,0.239784,0.265024,0.239974,0.264828,0.24017,0.26444,0.240559,0.264864,0.240135,0.264292,0.240706,0.264927,0.240072,0.264571,0.240428,0.265039,0.239959,0.265051,0.239947,0.265701,0.239298,0.264916,0.240083,0.264792,0.240206,0.264459,0.240539,0.264716,0.240282,0.264224,0.240775,0.264612,0.240387,0.264998,0.24,0.264984,0.240011,0.264484,0.240515,0.26444,0.240559,0.264943,0.240056,0.265273,0.239725,0.264722,0.240276,0.265327,0.239672,0.264637,0.240362,0.264972,0.240027,0.264398,0.240599,0.264819,0.240178,0.264312,0.240686,0.264801,0.240198,0.265001,0.239998,0.265046,0.239953,0.264538,0.240458,0.265103,0.239896,0.264936,0.240062,0.264867,0.240131,0.264784,0.240213,0.264881,0.240118,0.26482,0.240179,0.264564,0.240433,0.264791,0.240208,0.264078,0.240921,0.264571,0.240428,0.264854,0.240144,0.264934,0.240065,0.265514,0.239484,0.26445,0.240549,0.264775,0.240224,0.26517,0.239825,0.264856,0.240143,0.265072,0.239926,0.264749,0.240249,0.264596,0.240403,0.264486,0.240509,0.264957,0.240042,0.264877,0.240122,0.26458,0.240418,0.264948,0.240051,0.265234,0.239765,0.264404,0.240595,0.264655,0.240344,0.264682,0.240317,0.264522,0.240477,0.265433,0.239565,0.264905,0.24009,0.264899,0.240099,0.265169,0.23983,0.264803,0.240196,0.264802,0.240197,0.264702,0.240295,0.264895,0.240104,0.265181,0.239816,0.263932,0.241067,0.26502,0.239976,0.264455,0.240544,0.264968,0.24003,0.264388,0.240611,0.264558,0.240436
1.6e+06,0.261922,0.243076,0.262306,0.242692,0.262598,0.2424,0.262927,0.242072,0.262385,0.242614,0.262539,0.242459,0.263159,0.241839,0.262172,0.242823,0.262688,0.242311,0.262829,0.24217,0.262714,0.242285,0.26242,0.242579,0.262631,0.242367,0.262588,0.24241,0.262815,0.242183,0.262444,0.242554,0.262126,0.242872,0.262619,0.24238,0.262163,0.242833,0.262657,0.24234,0.262669,0.242328,0.263011,0.241988,0.262795,0.242204,0.262512,0.242487,0.262284,0.242714,0.262524,0.242471,0.262382,0.242617,0.263125,0.241874,0.262391,0.242608,0.263063,0.241934,0.262656,0.24234,0.263296,0.241701,0.262391,0.242608,0.262451,0.242548,0.262338,0.242661,0.262518,0.242481,0.262217,0.242782,0.262599,0.2424,0.262701,0.242298,0.262943,0.242056,0.262699,0.242299,0.262143,0.242856,0.262772,0.242227,0.263447,0.241552,0.262507,0.242492,0.263173,0.241826,0.262255,0.242744,0.262876,0.242123,0.262185,0.242812,0.262707,0.242292,0.262272,0.242727,0.262489,0.242508,0.262601,0.242398,0.262702,0.242297,0.262467,0.242532,0.262905,0.242094,0.262563,0.242435,0.262709,0.24229,0.262642,0.242357,0.262758,0.242241,0.262507,0.242492,0.261775,0.243223,0.262486,0.242513,0.262109,0.24289,0.262118,0.242881,0.262551,0.242448,0.262531,0.242468,0.262893,0.242106,0.262445,0.242554,0.262549,0.24245,0.262686,0.242313,0.2624,0.242599,0.262763,0.242232,0.262654,0.242344,0.262377,0.242622,0.262516,0.242483,0.262731,0.242268,0.262658,0.24234,0.262406,0.242593,0.262682,0.242317,0.262546,0.242451,0.262139,0.24286,0.262325,0.242673,0.26242,0.242579,0.262193,0.242806,0.263214,0.241784,0.262988,0.242011,0.26256,0.242437,0.262889,0.24211,0.262702,0.242297,0.262236,0.242761,0.262314,0.242684,0.262467,0.242532,0.262654,0.242345,0.262024,0.242974,0.262886,0.242113,0.262381,0.242618,0.262938,0.242061,0.262418,0.242581,0.262374,0.242625
1.7e+06,0.260143,0.244856,0.260657,0.24434,0.260948,0.244051,0.261069,0.243929,0.261041,0.243957,0.260873,0.244125,0.261306,0.243692,0.260262,0.244733,0.261052,0.243945,0.26106,0.243938,0.26068,0.244319,0.260387,0.244612,0.260897,0.244102,0.260867,0.244132,0.260847,0.244152,0.260779,0.244219,0.260379,0.24462,0.261058,0.243937,0.260474,0.244525,0.261077,0.243919,0.260893,0.244106,0.261154,0.243845,0.260673,0.244326,0.260402,0.244597,0.260434,0.244565,0.260816,0.244182,0.260633,0.244366,0.261541,0.243456,0.260587,0.244412,0.261018,0.24398,0.260892,0.244107,0.261412,0.243587,0.260384,0.244615,0.260994,0.244004,0.26065,0.244349,0.260528,0.244471,0.260386,0.244609,0.260729,0.24427,0.260797,0.244201,0.261107,0.243892,0.260858,0.244137,0.260158,0.244841,0.260863,0.244136,0.261623,0.243374,0.260721,0.244277,0.261177,0.24382,0.260422,0.244577,0.26126,0.243737,0.260535,0.244464,0.261094,0.243905,0.260351,0.244648,0.260997,0.244002,0.261165,0.243832,0.260921,0.244077,0.260643,0.244356,0.260723,0.244276,0.260932,0.244066,0.260647,0.244352,0.260748,0.244251,0.260724,0.244274,0.260379,0.244619,0.260164,0.24483,0.260737,0.244262,0.260581,0.244418,0.260355,0.244642,0.260801,0.244198,0.260648,0.244351,0.261284,0.243714,0.26045,0.244549,0.260302,0.244697,0.260738,0.244261,0.260023,0.244976,0.260855,0.244143,0.260915,0.244083,0.260449,0.24455,0.260968,0.244029,0.260747,0.24425,0.260612,0.244386,0.260298,0.244697,0.260728,0.244271,0.260637,0.244361,0.260619,0.24438,0.260489,0.24451,0.260548,0.24445,0.260691,0.244307,0.26151,0.243487,0.261086,0.243909,0.260425,0.244572,0.261174,0.243824,0.260465,0.244534,0.260313,0.244686,0.260542,0.244457,0.261049,0.24395,0.260697,0.2443,0.260552,0.244447,0.261068,0.243931,0.260551,0.244448,0.260906,0.244091,0.260525,0.244473,0.260501,0.244496
1.8e+06,0.258967,0.246032,0.259567,0.245431,0.259292,0.245707,0.259553,0.245445,0.259569,0.245429,0.259136,0.245863,0.259472,0.245527,0.259053,0.245942,0.259314,0.245684,0.259534,0.245462,0.259231,0.245768,0.259255,0.245744,0.25922,0.245775,0.259845,0.245152,0.259567,0.245432,0.259246,0.245753,0.259011,0.245984,0.259802,0.245196,0.259138,0.245861,0.259521,0.245477,0.259494,0.245504,0.259571,0.245425,0.259296,0.245703,0.259221,0.245778,0.258853,0.246146,0.259231,0.245768,0.258943,0.246052,0.260151,0.244847,0.258627,0.246369,0.25913,0.245865,0.259306,0.245692,0.260042,0.244955,0.258953,0.246046,0.259307,0.245692,0.259138,0.245858,0.259048,0.24595,0.25914,0.245859,0.25906,0.245939,0.259429,0.245569,0.259546,0.245451,0.259546,0.245453,0.258458,0.24654,0.259699,0.245299,0.259946,0.245052,0.259355,0.245644,0.259452,0.245545,0.258986,0.246013,0.259667,0.245331,0.258957,0.246042,0.259311,0.245687,0.258669,0.246328,0.259451,0.245547,0.259642,0.245357,0.259225,0.245774,0.259236,0.245761,0.259422,0.245576,0.259448,0.245551,0.259305,0.245691,0.259047,0.245952,0.259136,0.245862,0.259254,0.245743,0.258937,0.246062,0.259547,0.245452,0.259384,0.245615,0.258837,0.246162,0.25926,0.245739,0.259043,0.245956,0.259422,0.245577,0.258962,0.246036,0.258978,0.246021,0.259159,0.245839,0.258655,0.246343,0.259249,0.24575,0.259709,0.24529,0.258964,0.246033,0.259448,0.245551,0.258987,0.246012,0.259126,0.245872,0.259115,0.245884,0.259377,0.245622,0.259236,0.245763,0.259164,0.245835,0.258917,0.246082,0.258707,0.246292,0.259208,0.245791,0.259691,0.245308,0.259702,0.245297,0.258922,0.246077,0.259659,0.24534,0.259217,0.245782,0.258642,0.246357,0.25922,0.245778,0.259159,0.24584,0.259359,0.245637,0.258818,0.24618,0.25956,0.245439,0.259134,0.245865,0.259237,0.245762,0.259135,0.245861,0.25906,0.245938
1.9e+06,0.25771,0.247288,0.25814,0.246859,0.258115,0.246883,0.258104,0.246893,0.258408,0.24659,0.25784,0.247158,0.258256,0.246742,0.258179,0.24682,0.258374,0.246625,0.258097,0.246902,0.258073,0.246925,0.258199,0.2468,0.258068,0.246931,0.25868,0.246319,0.258331,0.246666,0.257893,0.247106,0.257899,0.247099,0.258545,0.246454,0.258253,0.246745,0.258041,0.246958,0.258333,0.246665,0.258355,0.246644,0.258083,0.246915,0.257937,0.247062,0.257861,0.247136,0.257807,0.247192,0.257889,0.24711,0.258669,0.24633,0.257457,0.24754,0.257985,0.247014,0.258126,0.246873,0.258779,0.246218,0.257669,0.247327,0.258031,0.246968,0.258062,0.246937,0.257462,0.247535,0.257872,0.247127,0.257964,0.247034,0.258179,0.246818,0.258557,0.246442,0.258178,0.246821,0.257695,0.247303,0.258313,0.246686,0.258396,0.2466,0.258035,0.246964,0.258003,0.246996,0.257823,0.247176,0.258651,0.246346,0.257888,0.24711,0.257934,0.247065,0.257314,0.247685,0.258009,0.246989,0.258364,0.246635,0.2579,0.247097,0.25827,0.246728,0.258043,0.246956,0.257976,0.24702,0.258235,0.246763,0.257728,0.24727,0.258085,0.246912,0.258239,0.246758,0.257752,0.247244,0.258082,0.246916,0.258283,0.246712,0.257252,0.247747,0.257759,0.24724,0.257703,0.247296,0.25793,0.247069,0.257741,0.247258,0.25773,0.247269,0.258122,0.246875,0.257688,0.24731,0.257633,0.247365,0.258416,0.246582,0.257699,0.247299,0.258067,0.246932,0.257793,0.247206,0.257655,0.247344,0.257804,0.247195,0.258452,0.246543,0.258011,0.246987,0.258018,0.246981,0.257622,0.247377,0.257707,0.247292,0.257948,0.24705,0.258229,0.246768,0.258544,0.246455,0.257796,0.247201,0.258589,0.24641,0.258192,0.246807,0.257696,0.247303,0.257799,0.2472,0.257605,0.247393,0.258219,0.24678,0.257626,0.247373,0.25837,0.246629,0.257939,0.24706,0.258411,0.246586,0.257667,0.24733,0.257622,0.247372
2e+06,0.256708,0.248291,0.257006,0.247993,0.25702,0.247978,0.257409,0.247589,0.25746,0.247539,0.257062,0.247937,0.257111,0.247888,0.257012,0.247987,0.257242,0.247757,0.256926,0.248071,0.257218,0.24778,0.257128,0.247871,0.257098,0.247901,0.25766,0.247338,0.257413,0.247586,0.256918,0.248081,0.25681,0.248189,0.257382,0.247617,0.256965,0.248033,0.256798,0.248201,0.257128,0.247871,0.257222,0.247776,0.256868,0.248131,0.257257,0.247741,0.256963,0.248036,0.256658,0.248341,0.257067,0.247932,0.257865,0.247133,0.256594,0.248403,0.256902,0.248097,0.25689,0.248109,0.257328,0.247671,0.256691,0.248307,0.257186,0.247813,0.256859,0.248138,0.256704,0.248295,0.257057,0.247942,0.257242,0.247757,0.257018,0.247981,0.257173,0.247826,0.257039,0.24796,0.256605,0.248394,0.257271,0.247728,0.257342,0.247656,0.256618,0.248381,0.257044,0.247955,0.256724,0.248275,0.257698,0.247301,0.256886,0.248112,0.257043,0.247954,0.256198,0.248801,0.256878,0.248115,0.257575,0.247424,0.256807,0.248192,0.257301,0.247696,0.256739,0.24826,0.256888,0.248111,0.257049,0.24795,0.256526,0.24847,0.257244,0.247751,0.257249,0.24775,0.256908,0.248091,0.257085,0.247913,0.257184,0.247815,0.256348,0.248649,0.256644,0.248355,0.256648,0.24835,0.256924,0.248075,0.256741,0.248257,0.257077,0.247921,0.257332,0.247662,0.256517,0.248479,0.256719,0.248278,0.257274,0.247725,0.256497,0.248501,0.256746,0.248253,0.256722,0.248277,0.256641,0.248358,0.256918,0.248081,0.257652,0.247347,0.256958,0.248041,0.25703,0.247969,0.256708,0.248291,0.256721,0.248273,0.257097,0.247902,0.25711,0.247887,0.257226,0.247773,0.2567,0.248298,0.25752,0.247478,0.257136,0.247862,0.256742,0.248257,0.256845,0.248153,0.256555,0.248444,0.256933,0.248066,0.256789,0.24821,0.257317,0.247681,0.25709,0.247907,0.257554,0.247445,0.256927,0.248072,0.256715,0.248284
2.1e+06,0.255832,0.249163,0.256052,0.248947,0.256242,0.248757,0.2563,0.248699,0.256472,0.248527,0.256397,0.248602,0.256594,0.248404,0.256142,0.248857,0.256276,0.248723,0.256072,0.248927,0.256423,0.248576,0.256373,0.248626,0.25629,0.248708,0.256767,0.248231,0.25663,0.248369,0.256311,0.248684,0.256496,0.248503,0.256488,0.248507,0.256114,0.248884,0.255815,0.249183,0.256197,0.248802,0.25613,0.248869,0.255944,0.249054,0.256489,0.24851,0.255988,0.249011,0.255656,0.249343,0.255949,0.24905,0.256915,0.248083,0.255931,0.249068,0.256101,0.248893,0.255766,0.249233,0.256393,0.248605,0.2556,0.249397,0.256292,0.248707,0.256056,0.248943,0.255965,0.249034,0.256023,0.248976,0.256181,0.248818,0.256278,0.24872,0.256205,0.248794,0.256051,0.248948,0.255942,0.249057,0.256437,0.248561,0.256409,0.24859,0.255948,0.249051,0.256436,0.24856,0.256078,0.248921,0.257107,0.247892,0.25617,0.248828,0.256556,0.248441,0.255727,0.249269,0.256342,0.248657,0.256698,0.248299,0.256146,0.248851,0.256358,0.248639,0.255838,0.24916,0.25637,0.248629,0.256299,0.248697,0.255713,0.249286,0.256264,0.248735,0.256339,0.248655,0.256236,0.248762,0.255981,0.249017,0.25631,0.248688,0.255306,0.249691,0.25587,0.249128,0.255574,0.249425,0.255871,0.249128,0.256044,0.248955,0.255958,0.249041,0.256501,0.248498,0.255702,0.249296,0.256149,0.248849,0.256557,0.248442,0.255661,0.249336,0.255936,0.249063,0.256091,0.248908,0.256061,0.248938,0.256073,0.248925,0.256886,0.248112,0.256276,0.248723,0.256198,0.248801,0.255923,0.249076,0.256177,0.248821,0.256155,0.248844,0.256226,0.248766,0.256659,0.24834,0.25555,0.249448,0.256529,0.248467,0.256537,0.24846,0.255933,0.249066,0.256215,0.248784,0.255492,0.249507,0.25631,0.248688,0.255778,0.249221,0.256232,0.248766,0.256114,0.248884,0.256601,0.248398,0.255965,0.249034,0.256209,0.24879
2.2e+06,0.255136,0.249861,0.255778,0.249217,0.255532,0.249467,0.255703,0.249296,0.255746,0.249253,0.255557,0.249442,0.255624,0.249375,0.255215,0.249784,0.255752,0.249247,0.255638,0.249361,0.255716,0.249283,0.255722,0.249277,0.255571,0.249427,0.256217,0.248782,0.256029,0.24897,0.255903,0.249095,0.255731,0.249267,0.255841,0.249158,0.255374,0.249625,0.255078,0.24992,0.255603,0.249395,0.25526,0.249736,0.255667,0.249332,0.255774,0.249225,0.255404,0.249593,0.255152,0.249847,0.255527,0.249472,0.256026,0.24897,0.255294,0.249705,0.255212,0.249786,0.255035,0.249961,0.255482,0.249517,0.254986,0.250012,0.255685,0.249312,0.255467,0.24953,0.255371,0.249628,0.255108,0.249891,0.255546,0.249453,0.25559,0.249408,0.255654,0.249342,0.255427,0.249572,0.255544,0.249453,0.25583,0.249168,0.255694,0.249305,0.255435,0.249562,0.255886,0.249113,0.255389,0.24961,0.256468,0.248528,0.255644,0.249354,0.255523,0.249475,0.255199,0.2498,0.25577,0.249227,0.256023,0.248976,0.255353,0.249646,0.255426,0.249573,0.254945,0.250053,0.255589,0.24941,0.255792,0.249206,0.254729,0.250266,0.255399,0.249599,0.255582,0.249416,0.255399,0.2496,0.255408,0.249591,0.255438,0.249561,0.254649,0.25035,0.255394,0.249603,0.255053,0.249946,0.255085,0.249913,0.255502,0.249497,0.255092,0.249904,0.255501,0.249497,0.254841,0.250158,0.255687,0.249311,0.255807,0.249192,0.255112,0.249886,0.255283,0.249716,0.255646,0.249353,0.255147,0.249852,0.255278,0.249721,0.255883,0.249115,0.255479,0.249519,0.255307,0.249691,0.255275,0.249724,0.255506,0.249493,0.255461,0.249538,0.255476,0.249523,0.255686,0.24931,0.255133,0.249866,0.255648,0.249349,0.256015,0.248981,0.255236,0.249763,0.255859,0.24914,0.254906,0.250093,0.255586,0.249413,0.255145,0.249854,0.255729,0.24927,0.255274,0.249725,0.256165,0.248829,0.255634,0.249365,0.255687,0.249312
